datetime,timestamp,open,high,low,close,volume
2023-04-16 12:00:00,1681646400000,2086.54,2099.87,2075.0,2093.68,441319.179
2023-04-16 16:00:00,1681660800000,2093.67,2146.1,2088.06,2115.1,904605.207
2023-04-16 20:00:00,1681675200000,2115.11,2133.6,2096.36,2118.09,649004.467
2023-04-17 00:00:00,1681689600000,2118.09,2120.64,2070.1,2097.09,937641.001
2023-04-17 04:00:00,1681704000000,2097.09,2102.88,2088.0,2090.35,311108.745
2023-04-17 08:00:00,1681718400000,2090.35,2099.67,2065.32,2076.32,641378.408
2023-04-17 12:00:00,1681732800000,2076.32,2083.59,2055.5,2071.49,847269.164
2023-04-17 16:00:00,1681747200000,2071.5,2089.53,2070.47,2078.0,412592.897
2023-04-17 20:00:00,1681761600000,2078.0,2083.71,2066.4,2074.49,260299.144
2023-04-18 00:00:00,1681776000000,2074.49,2084.82,2047.64,2079.37,540477.032
2023-04-18 04:00:00,1681790400000,2079.37,2110.96,2077.3,2100.01,574364.062
2023-04-18 08:00:00,1681804800000,2100.01,2126.63,2093.91,2117.91,570381.244
2023-04-18 12:00:00,1681819200000,2117.91,2120.74,2087.16,2095.5,740837.149
2023-04-18 16:00:00,1681833600000,2095.5,2100.82,2068.31,2080.67,725732.018
2023-04-18 20:00:00,1681848000000,2080.67,2108.09,2073.33,2103.29,390808.455
2023-04-19 00:00:00,1681862400000,2103.29,2104.61,2086.38,2091.13,280284.531
2023-04-19 04:00:00,1681876800000,2091.13,2091.94,2063.0,2073.11,586726.885
2023-04-19 08:00:00,1681891200000,2073.1,2073.11,1948.48,1980.7,2280961.621
2023-04-19 12:00:00,1681905600000,1980.7,2006.0,1970.0,1982.38,901100.682
2023-04-19 16:00:00,1681920000000,1982.38,1990.65,1962.24,1979.6,534036.668
2023-04-19 20:00:00,1681934400000,1979.6,1987.76,1921.0,1932.83,1128995.978
2023-04-20 00:00:00,1681948800000,1932.83,1953.77,1922.58,1948.51,671100.123
2023-04-20 04:00:00,1681963200000,1948.52,1963.88,1946.14,1948.0,413043.286
2023-04-20 08:00:00,1681977600000,1948.0,1961.43,1936.0,1939.29,482480.055
2023-04-20 12:00:00,1681992000000,1939.28,1983.22,1935.17,1944.92,1196869.774
2023-04-20 16:00:00,1682006400000,1944.91,1954.41,1905.75,1926.85,1277318.515
2023-04-20 20:00:00,1682020800000,1926.85,1954.85,1922.05,1942.11,445290.423
2023-04-21 00:00:00,1682035200000,1942.1,1956.82,1933.03,1945.26,396966.703
2023-04-21 04:00:00,1682049600000,1945.27,1946.8,1895.0,1927.2,1022140.271
2023-04-21 08:00:00,1682064000000,1927.2,1933.4,1900.72,1908.17,659460.805
2023-04-21 12:00:00,1682078400000,1908.17,1922.95,1888.81,1903.19,1011414.812
2023-04-21 16:00:00,1682092800000,1903.19,1908.46,1828.0,1841.87,1658935.314
2023-04-21 20:00:00,1682107200000,1841.86,1854.5,1822.01,1848.0,771911.484
2023-04-22 00:00:00,1682121600000,1848.01,1862.0,1845.4,1858.68,309536.079
2023-04-22 04:00:00,1682136000000,1858.72,1864.51,1847.02,1849.91,295712.1
2023-04-22 08:00:00,1682150400000,1849.91,1853.99,1839.26,1851.12,303345.07
2023-04-22 12:00:00,1682164800000,1851.13,1872.0,1845.2,1865.77,491307.377
2023-04-22 16:00:00,1682179200000,1865.77,1886.5,1864.92,1871.0,556656.228
2023-04-22 20:00:00,1682193600000,1871.01,1878.69,1862.79,1873.39,277344.077
2023-04-23 00:00:00,1682208000000,1873.4,1873.4,1845.25,1861.23,463747.023
2023-04-23 04:00:00,1682222400000,1861.22,1876.0,1858.41,1873.23,256983.887
2023-04-23 08:00:00,1682236800000,1873.22,1876.78,1862.0,1873.79,331738.178
2023-04-23 12:00:00,1682251200000,1873.79,1882.11,1851.0,1858.35,532121.629
2023-04-23 16:00:00,1682265600000,1858.34,1872.25,1833.3,1845.99,680077.072
2023-04-23 20:00:00,1682280000000,1845.99,1868.06,1837.0,1861.3,360191.26
2023-04-24 00:00:00,1682294400000,1861.3,1891.3,1849.04,1867.36,720459.199
2023-04-24 04:00:00,1682308800000,1867.36,1867.61,1825.55,1844.77,639418.395
2023-04-24 08:00:00,1682323200000,1844.76,1854.79,1829.88,1854.48,621667.29
2023-04-24 12:00:00,1682337600000,1854.48,1875.61,1830.12,1833.74,1103786.653
2023-04-24 16:00:00,1682352000000,1833.73,1847.32,1806.0,1830.64,1237425.783
2023-04-24 20:00:00,1682366400000,1830.64,1844.83,1826.59,1841.19,314625.356
2023-04-25 00:00:00,1682380800000,1841.19,1850.02,1825.87,1829.51,381894.256
2023-04-25 04:00:00,1682395200000,1829.51,1835.97,1811.18,1814.43,519787.433
2023-04-25 08:00:00,1682409600000,1814.44,1829.73,1804.44,1825.22,747050.587
2023-04-25 12:00:00,1682424000000,1825.23,1833.94,1797.98,1814.13,868075.673
2023-04-25 16:00:00,1682438400000,1814.13,1847.0,1811.51,1836.82,802761.466
2023-04-25 20:00:00,1682452800000,1836.82,1877.6,1836.08,1865.4,846869.871
2023-04-26 00:00:00,1682467200000,1865.4,1883.79,1860.93,1861.95,479060.855
2023-04-26 04:00:00,1682481600000,1861.94,1879.7,1857.29,1861.09,344179.434
2023-04-26 08:00:00,1682496000000,1861.1,1919.49,1860.82,1913.67,1395545.023
2023-04-26 12:00:00,1682510400000,1913.68,1964.7,1913.36,1952.98,1552077.338
2023-04-26 16:00:00,1682524800000,1952.98,1957.93,1816.1,1827.39,1794903.206
2023-04-26 20:00:00,1682539200000,1827.39,1883.98,1782.03,1865.02,1762323.415
2023-04-27 00:00:00,1682553600000,1865.03,1939.4,1860.0,1897.62,1545443.516
2023-04-27 04:00:00,1682568000000,1897.63,1918.0,1871.77,1884.0,739785.881
2023-04-27 08:00:00,1682582400000,1884.0,1895.0,1873.4,1880.14,545760.193
2023-04-27 12:00:00,1682596800000,1880.15,1916.98,1858.55,1899.14,1217992.131
2023-04-27 16:00:00,1682611200000,1899.14,1937.7,1889.86,1921.67,907932.364
2023-04-27 20:00:00,1682625600000,1921.68,1930.0,1889.95,1907.67,529894.534
2023-04-28 00:00:00,1682640000000,1907.68,1914.6,1901.17,1904.79,365202.736
2023-04-28 04:00:00,1682654400000,1904.79,1923.63,1903.49,1918.35,428119.764
2023-04-28 08:00:00,1682668800000,1918.35,1918.84,1893.26,1901.47,506362.995
2023-04-28 12:00:00,1682683200000,1901.48,1914.94,1873.0,1886.03,1075237.17
2023-04-28 16:00:00,1682697600000,1886.02,1907.67,1882.26,1891.78,537630.178
2023-04-28 20:00:00,1682712000000,1891.78,1900.22,1885.63,1890.13,229663.912
2023-04-29 00:00:00,1682726400000,1890.13,1897.52,1885.1,1895.23,192799.544
2023-04-29 04:00:00,1682740800000,1895.22,1903.79,1895.22,1901.25,218588.734
2023-04-29 08:00:00,1682755200000,1901.24,1903.18,1892.23,1897.3,204795.521
2023-04-29 12:00:00,1682769600000,1897.29,1917.27,1895.52,1904.73,435649.948
2023-04-29 16:00:00,1682784000000,1904.73,1906.99,1881.1,1902.26,371185.802
2023-04-29 20:00:00,1682798400000,1902.26,1908.93,1896.3,1907.01,170862.92
2023-04-30 00:00:00,1682812800000,1907.01,1907.29,1891.67,1895.13,203062.226
2023-04-30 04:00:00,1682827200000,1895.14,1904.84,1892.05,1901.99,178031.343
2023-04-30 08:00:00,1682841600000,1902.0,1913.0,1898.22,1899.8,325669.755
2023-04-30 12:00:00,1682856000000,1899.8,1940.0,1896.41,1918.92,865525.251
2023-04-30 16:00:00,1682870400000,1918.92,1934.2,1892.26,1903.61,727581.63
2023-04-30 20:00:00,1682884800000,1903.61,1903.61,1863.9,1868.41,678109.962
2023-05-01 00:00:00,1682899200000,1868.41,1885.56,1821.17,1845.94,990835.828
2023-05-01 04:00:00,1682913600000,1845.94,1853.74,1830.66,1848.53,353542.852
2023-05-01 08:00:00,1682928000000,1848.52,1852.84,1839.82,1844.51,258547.634
2023-05-01 12:00:00,1682942400000,1844.5,1851.73,1825.5,1833.09,784634.527
2023-05-01 16:00:00,1682956800000,1833.1,1842.0,1806.74,1812.2,902114.854
2023-05-01 20:00:00,1682971200000,1812.19,1833.0,1805.28,1829.97,450703.866
2023-05-02 00:00:00,1682985600000,1829.97,1836.54,1821.25,1829.83,301823.309
2023-05-02 04:00:00,1683000000000,1829.83,1840.48,1823.24,1834.88,253965.31
2023-05-02 08:00:00,1683014400000,1834.88,1838.86,1824.8,1832.95,273442.354
2023-05-02 12:00:00,1683028800000,1832.96,1869.27,1823.0,1857.84,1349672.468
2023-05-02 16:00:00,1683043200000,1857.84,1882.6,1852.07,1867.68,623915.688
2023-05-02 20:00:00,1683057600000,1867.69,1876.42,1866.51,1869.2,262592.989
2023-05-03 00:00:00,1683072000000,1869.21,1870.03,1852.81,1861.79,324137.541
2023-05-03 04:00:00,1683086400000,1861.79,1869.17,1856.34,1864.55,248774.448
2023-05-03 08:00:00,1683100800000,1864.55,1871.75,1857.62,1858.7,281917.788
2023-05-03 12:00:00,1683115200000,1858.69,1861.84,1841.71,1852.19,773942.617
2023-05-03 16:00:00,1683129600000,1852.2,1898.0,1850.0,1867.18,1594730.031
2023-05-03 20:00:00,1683144000000,1867.19,1917.29,1856.33,1904.74,921136.124
2023-05-04 00:00:00,1683158400000,1904.74,1907.91,1895.17,1902.94,355352.956
2023-05-04 04:00:00,1683172800000,1902.94,1904.74,1895.29,1898.0,248196.341
2023-05-04 08:00:00,1683187200000,1898.0,1918.61,1895.64,1903.9,404881.133
2023-05-04 12:00:00,1683201600000,1903.89,1907.75,1876.85,1884.59,809887.877
2023-05-04 16:00:00,1683216000000,1884.6,1890.99,1865.72,1875.71,573774.182
2023-05-04 20:00:00,1683230400000,1875.71,1879.21,1868.68,1876.13,247170.263
2023-05-05 00:00:00,1683244800000,1876.14,1908.9,1874.8,1895.76,663393.193
2023-05-05 04:00:00,1683259200000,1895.75,1907.31,1891.72,1894.27,358996.568
2023-05-05 08:00:00,1683273600000,1894.27,1915.32,1893.36,1910.82,418620.503
2023-05-05 12:00:00,1683288000000,1910.83,1956.05,1880.75,1952.83,1964971.02
2023-05-05 16:00:00,1683302400000,1952.84,2004.99,1952.83,1990.44,1339355.97
2023-05-05 20:00:00,1683316800000,1990.44,1997.08,1983.87,1992.56,308513.246
2023-05-06 00:00:00,1683331200000,1992.55,2023.66,1962.04,1969.88,938733.717
2023-05-06 04:00:00,1683345600000,1969.88,1971.97,1954.27,1958.13,423839.435
2023-05-06 08:00:00,1683360000000,1958.12,1958.13,1920.0,1933.7,856993.735
2023-05-06 12:00:00,1683374400000,1933.71,1934.07,1850.0,1876.18,1706921.279
2023-05-06 16:00:00,1683388800000,1876.18,1905.4,1875.08,1896.98,625398.464
2023-05-06 20:00:00,1683403200000,1896.99,1898.95,1882.46,1895.29,328947.293
2023-05-07 00:00:00,1683417600000,1895.3,1917.93,1886.32,1892.32,620320.851
2023-05-07 04:00:00,1683432000000,1892.32,1908.13,1889.2,1904.48,274286.847
2023-05-07 08:00:00,1683446400000,1904.48,1912.55,1894.92,1901.31,445398.98
2023-05-07 12:00:00,1683460800000,1901.31,1933.0,1901.3,1916.17,747859.56
2023-05-07 16:00:00,1683475200000,1916.16,1922.82,1902.0,1912.0,455045.223
2023-05-07 20:00:00,1683489600000,1912.0,1920.82,1865.32,1869.5,655564.206
2023-05-08 00:00:00,1683504000000,1869.51,1883.17,1836.77,1865.0,1176346.937
2023-05-08 04:00:00,1683518400000,1864.99,1869.82,1833.0,1850.55,601085.545
2023-05-08 08:00:00,1683532800000,1850.55,1865.64,1833.5,1861.83,698253.345
2023-05-08 12:00:00,1683547200000,1861.83,1876.62,1846.0,1863.93,855488.886
2023-05-08 16:00:00,1683561600000,1863.93,1866.0,1810.0,1828.11,1192328.456
2023-05-08 20:00:00,1683576000000,1828.1,1850.0,1825.29,1846.54,381863.484
2023-05-09 00:00:00,1683590400000,1846.54,1856.9,1835.85,1842.75,393159.118
2023-05-09 04:00:00,1683604800000,1842.76,1849.45,1830.05,1847.58,389697.081
2023-05-09 08:00:00,1683619200000,1847.57,1848.72,1833.03,1845.7,326882.227
2023-05-09 12:00:00,1683633600000,1845.7,1853.83,1833.5,1838.9,655664.352
2023-05-09 16:00:00,1683648000000,1838.9,1857.9,1835.29,1851.79,471279.356
2023-05-09 20:00:00,1683662400000,1851.79,1863.0,1840.21,1845.8,273102.473
2023-05-10 00:00:00,1683676800000,1845.8,1858.69,1840.54,1842.6,326659.689
2023-05-10 04:00:00,1683691200000,1842.61,1848.49,1832.3,1837.67,281284.79
2023-05-10 08:00:00,1683705600000,1837.66,1850.67,1833.57,1849.63,313177.144
2023-05-10 12:00:00,1683720000000,1849.63,1887.0,1845.78,1871.81,1465350.123
2023-05-10 16:00:00,1683734400000,1871.79,1879.35,1785.74,1848.67,1853138.43
2023-05-10 20:00:00,1683748800000,1848.68,1862.39,1825.0,1839.86,663493.251
2023-05-11 00:00:00,1683763200000,1839.86,1841.24,1818.66,1826.53,430222.819
2023-05-11 04:00:00,1683777600000,1826.53,1834.75,1823.46,1828.62,283591.19
2023-05-11 08:00:00,1683792000000,1828.62,1828.71,1805.78,1820.18,520053.535
2023-05-11 12:00:00,1683806400000,1820.18,1841.54,1780.0,1806.85,1391462.196
2023-05-11 16:00:00,1683820800000,1806.85,1810.0,1768.42,1783.8,1023520.224
2023-05-11 20:00:00,1683835200000,1783.81,1800.73,1781.36,1793.24,357089.763
2023-05-12 00:00:00,1683849600000,1793.25,1800.0,1757.0,1762.82,665226.489
2023-05-12 04:00:00,1683864000000,1762.82,1769.37,1735.37,1758.49,912161.973
2023-05-12 08:00:00,1683878400000,1758.49,1771.6,1754.26,1763.95,441838.89
2023-05-12 12:00:00,1683892800000,1763.95,1782.87,1760.0,1764.76,685422.271
2023-05-12 16:00:00,1683907200000,1764.76,1795.0,1741.33,1789.13,859269.888
2023-05-12 20:00:00,1683921600000,1789.13,1820.0,1780.01,1806.53,710348.201
2023-05-13 00:00:00,1683936000000,1806.53,1816.24,1800.2,1804.69,287868.912
2023-05-13 04:00:00,1683950400000,1804.7,1806.05,1796.0,1802.01,262760.415
2023-05-13 08:00:00,1683964800000,1802.01,1810.9,1800.25,1802.96,223331.029
2023-05-13 12:00:00,1683979200000,1802.97,1809.5,1784.0,1795.0,426541.4
2023-05-13 16:00:00,1683993600000,1795.0,1805.89,1784.02,1791.73,378494.07
2023-05-13 20:00:00,1684008000000,1791.73,1804.31,1791.35,1794.44,215112.522
2023-05-14 00:00:00,1684022400000,1794.44,1804.76,1789.41,1803.18,264616.19
2023-05-14 04:00:00,1684036800000,1803.17,1809.1,1800.01,1804.24,242726.569
2023-05-14 08:00:00,1684051200000,1804.25,1805.85,1798.0,1801.34,184431.312
2023-05-14 12:00:00,1684065600000,1801.39,1825.27,1796.44,1818.15,691986.422
2023-05-14 16:00:00,1684080000000,1818.16,1820.91,1791.01,1795.28,447198.591
2023-05-14 20:00:00,1684094400000,1795.28,1802.11,1790.54,1798.25,234160.542
2023-05-15 00:00:00,1684108800000,1798.26,1837.35,1783.51,1825.19,861691.833
2023-05-15 04:00:00,1684123200000,1825.18,1833.82,1816.32,1827.98,486339.926
2023-05-15 08:00:00,1684137600000,1827.98,1835.0,1822.58,1823.63,253418.514
2023-05-15 12:00:00,1684152000000,1823.62,1835.0,1810.7,1826.9,533289.684
2023-05-15 16:00:00,1684166400000,1826.9,1848.0,1822.65,1827.99,684040.319
2023-05-15 20:00:00,1684180800000,1827.99,1828.96,1811.37,1815.56,244164.822
2023-05-16 00:00:00,1684195200000,1815.56,1822.22,1795.0,1812.92,685393.032
2023-05-16 04:00:00,1684209600000,1812.93,1822.79,1805.01,1821.69,294769.402
2023-05-16 08:00:00,1684224000000,1821.68,1826.92,1810.67,1815.65,360522.282
2023-05-16 12:00:00,1684238400000,1815.65,1822.72,1808.93,1819.37,500450.961
2023-05-16 16:00:00,1684252800000,1819.38,1832.93,1813.13,1815.74,498709.027
2023-05-16 20:00:00,1684267200000,1815.74,1828.77,1813.89,1823.53,220096.96
2023-05-17 00:00:00,1684281600000,1823.52,1837.85,1816.88,1822.8,361253.82
2023-05-17 04:00:00,1684296000000,1822.8,1825.48,1801.13,1806.76,381906.463
2023-05-17 08:00:00,1684310400000,1806.76,1808.0,1787.0,1789.41,599500.853
2023-05-17 12:00:00,1684324800000,1789.41,1799.66,1781.0,1796.38,626004.537
2023-05-17 16:00:00,1684339200000,1796.37,1833.88,1793.65,1827.3,836779.199
2023-05-17 20:00:00,1684353600000,1827.29,1834.79,1818.56,1821.65,352782.335
2023-05-18 00:00:00,1684368000000,1821.65,1827.72,1817.01,1825.86,237848.454
2023-05-18 04:00:00,1684382400000,1825.86,1831.46,1813.52,1826.25,351046.494
2023-05-18 08:00:00,1684396800000,1826.26,1829.01,1822.4,1824.9,247836.845
2023-05-18 12:00:00,1684411200000,1824.91,1826.29,1803.16,1807.26,734910.324
2023-05-18 16:00:00,1684425600000,1807.25,1812.23,1770.0,1794.37,1016032.998
2023-05-18 20:00:00,1684440000000,1794.36,1821.51,1792.45,1799.69,458784.188
2023-05-19 00:00:00,1684454400000,1799.69,1806.65,1795.72,1800.75,264605.401
2023-05-19 04:00:00,1684468800000,1800.76,1809.87,1798.03,1804.53,231656.161
2023-05-19 08:00:00,1684483200000,1804.54,1811.55,1804.1,1806.73,229473.997
2023-05-19 12:00:00,1684497600000,1806.73,1830.0,1798.63,1814.64,978304.229
2023-05-19 16:00:00,1684512000000,1814.64,1822.42,1806.0,1810.91,323338.106
2023-05-19 20:00:00,1684526400000,1810.91,1815.46,1808.32,1811.38,115517.106
2023-05-20 00:00:00,1684540800000,1811.38,1812.99,1805.96,1812.51,143419.136
2023-05-20 04:00:00,1684555200000,1812.51,1813.36,1807.3,1810.24,105179.479
2023-05-20 08:00:00,1684569600000,1810.24,1815.28,1810.23,1812.48,114140.733
2023-05-20 12:00:00,1684584000000,1812.48,1820.19,1811.62,1816.63,183136.131
2023-05-20 16:00:00,1684598400000,1816.63,1828.88,1812.55,1820.75,349656.16
2023-05-20 20:00:00,1684612800000,1820.76,1822.13,1810.84,1818.59,135765.337
2023-05-21 00:00:00,1684627200000,1818.59,1828.91,1815.32,1817.06,227340.127
2023-05-21 04:00:00,1684641600000,1817.06,1817.06,1812.23,1816.19,135181.529
2023-05-21 08:00:00,1684656000000,1816.19,1816.69,1805.04,1808.43,289357.07
2023-05-21 12:00:00,1684670400000,1808.42,1817.4,1801.24,1806.41,290230.828
2023-05-21 16:00:00,1684684800000,1806.41,1809.8,1801.22,1809.38,197112.518
2023-05-21 20:00:00,1684699200000,1809.38,1810.9,1794.45,1803.89,258407.08
2023-05-22 00:00:00,1684713600000,1803.9,1806.24,1790.76,1800.2,420066.648
2023-05-22 04:00:00,1684728000000,1800.2,1814.81,1799.8,1810.16,279978.609
2023-05-22 08:00:00,1684742400000,1810.17,1819.75,1809.6,1813.89,343250.757
2023-05-22 12:00:00,1684756800000,1813.89,1827.99,1806.71,1815.83,777866.395
2023-05-22 16:00:00,1684771200000,1815.82,1822.99,1812.41,1815.77,277548.491
2023-05-22 20:00:00,1684785600000,1815.78,1825.5,1812.22,1816.67,171942.643
2023-05-23 00:00:00,1684800000000,1816.68,1874.23,1814.25,1864.95,1092159.894
2023-05-23 04:00:00,1684814400000,1864.96,1868.37,1845.0,1853.89,516741.712
2023-05-23 08:00:00,1684828800000,1853.89,1857.43,1848.85,1854.32,231753.62
2023-05-23 12:00:00,1684843200000,1854.32,1860.0,1840.54,1856.3,550329.202
2023-05-23 16:00:00,1684857600000,1856.3,1856.92,1841.24,1850.82,355449.366
2023-05-23 20:00:00,1684872000000,1850.82,1856.75,1845.06,1853.36,188766.887
2023-05-24 00:00:00,1684886400000,1853.37,1853.5,1810.0,1820.85,835578.448
2023-05-24 04:00:00,1684900800000,1820.84,1827.54,1812.22,1813.35,480700.32
2023-05-24 08:00:00,1684915200000,1813.34,1820.74,1808.34,1815.37,353776.827
2023-05-24 12:00:00,1684929600000,1815.36,1817.79,1775.0,1792.51,1140484.617
2023-05-24 16:00:00,1684944000000,1792.5,1797.93,1783.33,1791.91,406135.67
2023-05-24 20:00:00,1684958400000,1791.91,1808.98,1790.34,1798.84,391077.915
2023-05-25 00:00:00,1684972800000,1798.84,1807.2,1758.0,1780.19,700492.463
2023-05-25 04:00:00,1684987200000,1780.18,1786.93,1772.3,1777.9,334178.879
2023-05-25 08:00:00,1685001600000,1777.89,1792.51,1777.81,1788.63,278970.613
2023-05-25 12:00:00,1685016000000,1788.64,1819.93,1785.7,1790.63,812317.856
2023-05-25 16:00:00,1685030400000,1790.63,1818.71,1790.31,1808.05,556567.829
2023-05-25 20:00:00,1685044800000,1808.04,1813.3,1804.65,1804.65,210512.03
2023-05-26 00:00:00,1685059200000,1804.65,1808.6,1795.99,1806.43,271262.211
2023-05-26 04:00:00,1685073600000,1806.44,1816.52,1800.77,1815.66,249304.424
2023-05-26 08:00:00,1685088000000,1815.66,1818.0,1810.12,1811.46,232503.196
2023-05-26 12:00:00,1685102400000,1811.45,1837.93,1807.81,1829.85,894610.266
2023-05-26 16:00:00,1685116800000,1829.84,1836.51,1821.29,1834.93,362523.901
2023-05-26 20:00:00,1685131200000,1834.93,1837.54,1825.0,1826.81,165153.923
2023-05-27 00:00:00,1685145600000,1826.81,1835.7,1823.91,1833.33,185159.845
2023-05-27 04:00:00,1685160000000,1833.33,1834.81,1827.33,1829.26,148432.747
2023-05-27 08:00:00,1685174400000,1829.25,1829.48,1821.42,1825.82,203923.69
2023-05-27 12:00:00,1685188800000,1825.81,1831.58,1810.63,1822.97,312108.246
2023-05-27 16:00:00,1685203200000,1822.96,1828.38,1815.84,1825.48,208050.667
2023-05-27 20:00:00,1685217600000,1825.47,1831.56,1823.25,1828.85,137262.309
2023-05-28 00:00:00,1685232000000,1828.85,1860.0,1822.31,1850.01,692785.744
2023-05-28 04:00:00,1685246400000,1850.0,1858.55,1844.06,1846.7,263553.174
2023-05-28 08:00:00,1685260800000,1846.71,1850.97,1842.08,1842.61,211306.635
2023-05-28 12:00:00,1685275200000,1842.6,1844.5,1835.66,1843.19,251742.279
2023-05-28 16:00:00,1685289600000,1843.18,1859.0,1838.3,1847.74,480896.052
2023-05-28 20:00:00,1685304000000,1847.74,1930.0,1847.53,1908.36,1005488.804
2023-05-29 00:00:00,1685318400000,1908.36,1928.2,1900.42,1903.22,577757.183
2023-05-29 04:00:00,1685332800000,1903.21,1906.0,1893.23,1899.58,365981.353
2023-05-29 08:00:00,1685347200000,1899.58,1905.0,1892.11,1902.87,262168.955
2023-05-29 12:00:00,1685361600000,1902.86,1905.0,1880.95,1889.14,497165.667
2023-05-29 16:00:00,1685376000000,1889.14,1895.76,1872.0,1890.56,521287.612
2023-05-29 20:00:00,1685390400000,1890.57,1903.76,1884.73,1891.5,253556.409
2023-05-30 00:00:00,1685404800000,1891.51,1912.92,1880.02,1899.78,361481.345
2023-05-30 04:00:00,1685419200000,1899.78,1904.59,1891.87,1897.67,245417.086
2023-05-30 08:00:00,1685433600000,1897.67,1917.0,1897.66,1914.49,378254.5
2023-05-30 12:00:00,1685448000000,1914.48,1915.0,1893.0,1899.78,605756.337
2023-05-30 16:00:00,1685462400000,1899.78,1912.5,1890.28,1906.25,370547.869
2023-05-30 20:00:00,1685476800000,1906.25,1914.8,1896.29,1899.81,245732.623
2023-05-31 00:00:00,1685491200000,1899.81,1906.57,1882.39,1896.82,337193.377
2023-05-31 04:00:00,1685505600000,1896.82,1897.43,1856.0,1868.67,869743.266
2023-05-31 08:00:00,1685520000000,1868.66,1873.0,1861.1,1864.57,292081.44
2023-05-31 12:00:00,1685534400000,1864.56,1874.78,1845.0,1857.32,616459.459
2023-05-31 16:00:00,1685548800000,1857.31,1869.22,1853.5,1862.91,310604.951
2023-05-31 20:00:00,1685563200000,1862.92,1881.63,1860.17,1872.84,230888.278
2023-06-01 00:00:00,1685577600000,1872.85,1889.61,1837.94,1854.81,869120.584
2023-06-01 04:00:00,1685592000000,1854.81,1859.59,1850.02,1853.6,258068.536
2023-06-01 08:00:00,1685606400000,1853.6,1865.38,1851.21,1860.8,224687.165
2023-06-01 12:00:00,1685620800000,1860.81,1866.01,1854.77,1862.79,339593.651
2023-06-01 16:00:00,1685635200000,1862.8,1883.07,1855.48,1868.62,627525.831
2023-06-01 20:00:00,1685649600000,1868.61,1872.72,1851.48,1860.59,286801.392
2023-06-02 00:00:00,1685664000000,1860.59,1881.0,1846.0,1878.01,525656.82
2023-06-02 04:00:00,1685678400000,1878.01,1897.12,1874.59,1884.99,482159.697
2023-06-02 08:00:00,1685692800000,1884.99,1901.81,1884.88,1894.13,259602.195
2023-06-02 12:00:00,1685707200000,1894.13,1898.6,1874.5,1890.88,746656.497
2023-06-02 16:00:00,1685721600000,1890.89,1911.0,1886.01,1907.31,446237.034
2023-06-02 20:00:00,1685736000000,1907.31,1909.99,1901.61,1905.58,185954.147
2023-06-03 00:00:00,1685750400000,1905.59,1907.09,1895.67,1898.92,200223.626
2023-06-03 04:00:00,1685764800000,1898.93,1905.53,1896.35,1901.64,132960.723
2023-06-03 08:00:00,1685779200000,1901.63,1905.93,1897.44,1902.99,147182.083
2023-06-03 12:00:00,1685793600000,1902.99,1905.99,1888.0,1902.5,249814.442
2023-06-03 16:00:00,1685808000000,1902.51,1903.18,1878.5,1884.9,382566.993
2023-06-03 20:00:00,1685822400000,1884.9,1891.92,1880.64,1890.91,167602.884
2023-06-04 00:00:00,1685836800000,1890.9,1894.14,1883.19,1893.04,165486.798
2023-06-04 04:00:00,1685851200000,1893.04,1901.43,1890.0,1898.95,158122.83
2023-06-04 08:00:00,1685865600000,1898.96,1908.2,1897.5,1902.25,222158.238
2023-06-04 12:00:00,1685880000000,1902.24,1914.53,1897.98,1900.96,349135.937
2023-06-04 16:00:00,1685894400000,1900.96,1904.87,1895.0,1903.67,180450.902
2023-06-04 20:00:00,1685908800000,1903.68,1912.57,1883.62,1888.54,472328.118
2023-06-05 00:00:00,1685923200000,1888.54,1890.01,1865.11,1869.05,687192.074
2023-06-05 04:00:00,1685937600000,1869.04,1872.91,1860.14,1872.39,366264.011
2023-06-05 08:00:00,1685952000000,1872.38,1872.99,1862.02,1868.64,259532.278
2023-06-05 12:00:00,1685966400000,1868.65,1870.63,1818.88,1818.95,1196633.215
2023-06-05 16:00:00,1685980800000,1819.0,1823.53,1775.0,1805.48,1422846.971
2023-06-05 20:00:00,1685995200000,1805.48,1815.41,1791.05,1810.03,324823.482
2023-06-06 00:00:00,1686009600000,1810.03,1813.19,1801.76,1810.8,254404.608
2023-06-06 04:00:00,1686024000000,1810.81,1818.2,1810.0,1812.26,242535.836
2023-06-06 08:00:00,1686038400000,1812.26,1822.45,1807.32,1812.75,295872.539
2023-06-06 12:00:00,1686052800000,1812.75,1846.66,1796.0,1841.38,1570077.342
2023-06-06 16:00:00,1686067200000,1841.38,1898.0,1841.38,1891.13,1450819.956
2023-06-06 20:00:00,1686081600000,1891.13,1894.8,1873.02,1883.26,519445.987
2023-06-07 00:00:00,1686096000000,1883.26,1897.2,1871.0,1876.77,484511.522
2023-06-07 04:00:00,1686110400000,1876.77,1883.73,1874.0,1874.39,266513.234
2023-06-07 08:00:00,1686124800000,1874.4,1878.88,1841.29,1869.64,888747.959
2023-06-07 12:00:00,1686139200000,1869.64,1870.2,1833.09,1838.29,1072276.404
2023-06-07 16:00:00,1686153600000,1838.28,1851.7,1831.17,1849.64,492056.072
2023-06-07 20:00:00,1686168000000,1849.65,1850.37,1820.0,1831.31,499838.43
2023-06-08 00:00:00,1686182400000,1831.32,1840.93,1827.42,1834.35,284034.858
